Latitude,Longitude
35.232047,-97.4073884
45.5873339,-121.163976
42.4211806,-123.3426465
45.5096053,-122.7714422
42.206032,-122.7250341
45.5435105,-122.66996
45.5000134,-122.6870679
44.603243,-123.2526999
45.5300915,-122.6975884
42.3175451,-122.8313939
44.0532993,-123.0036858
45.5195909,-122.9782249
44.6316652,-123.1164408
45.5175498,-122.4074572
43.2419479,-123.3667861
45.0045232,-122.7899875
44.0464656,-123.0811413
45.308108,-122.9359413
45.3561465,-122.587139
44.2887313,-121.1694987
44.0679885,-121.269482
42.252901,-121.7850162
45.5185114,-122.9756884
38.0522114,-87.2659871
44.8053965,-122.785318
45.5122765,-122.5590789
45.5273729,-122.6133287
45.2001077,-123.1668985
42.3400205,-122.861954
45.4492796,-122.6274783
45.3785995,-122.7407028
43.385831,-124.233298
45.4314111,-122.5602391
44.081577,-123.0261119
45.5392502,-122.8772812
43.8038645,-123.039622
44.985787,-123.9951698
45.9889888,-123.9116566
43.1130923,-124.4023563
44.4173912,-118.9582026
45.4323362,-117.2842241
43.588635,-119.060144
44.919137,-123.310585
42.1811057,-120.3525652
45.3558516,-119.548798
43.694482,-124.136727
43.1794883,-124.1794258
44.2985722,-120.8269857
44.6300161,-124.0605326
NA,
43.9746747,-124.118635
45.4569,-123.854181
45.7048772,-121.5244749
45.6478212,-118.8122956
46.1882675,-123.8191412
45.3194497,-118.1057308
42.411649,-124.418338
44.5513852,-122.9065558
44.6375276,-121.1203113
45.8469287,-119.3086238
45.5008448,-122.6844121
41.4001603,-75.6459346
40.3510349,-79.8490186
41.008653,-76.4528243
40.2501631,-76.9225545
40.9677777,-76.6053472
40.8587731,-80.2870413
42.111813,-80.0796475
40.2504291,-75.2714862
40.9798532,-76.8870489
41.013401,-80.3536706
40.8030936,-75.614911
39.9816295,-75.1346276
40.0797612,-75.2131783
40.0054237,-75.1507198
40.4362085,-79.9856207
40.6837611,-76.1882454
40.6907836,-76.1884265
40.618767,-79.736921
40.4386565,-75.3489062
40.7121297,-80.3210184
40.542729,-80.1780136
40.0071173,-79.0777455
39.901797,-79.738542
40.1831171,-80.246246
40.3324111,-75.9499963
41.2466939,-77.0151186
39.9448346,-76.7174633
40.6180245,-77.5669123
40.6097495,-75.392904
40.4565988,-80.0028242
41.033007,-78.449147
40.49307,-78.014318
40.363583,-75.326214
40.1834338,-77.2231033
40.0408858,-76.32055
40.3378366,-78.3889305
42.1337469,-80.0864941
39.8250181,-77.234498
40.3371439,-76.4174986
40.256827,-76.8757894
40.1316757,-76.3103205
40.1052731,-74.8673542
41.13189,-77.470222
41.071132,-76.231772
40.5214827,-78.3988004
40.0097958,-75.7861456
41.9803903,-76.5199915
40.0705077,-75.0878284
39.9546974,-75.283626
40.862052,-76.778451
41.11492,-78.7751509
40.4614529,-79.9463637
41.3615755,-79.7000476
41.1926093,-79.3966995
40.3754757,-75.9787583
40.1097889,-75.0824249
40.047027,-76.3040232
39.9671485,-76.6927025
40.4875324,-79.8963788
41.2990347,-95.9223102
40.5733191,-80.0145255
40.3055274,-78.9191284
39.9504425,-75.1925902
40.241978,-78.838278
41.6415637,-80.1457368
40.4368286,-79.960688
40.0716695,-74.9832205
40.1396498,-75.3149222
40.0254391,-78.432828
41.9612198,-78.659452
41.4105157,-75.6506849
40.2440176,-75.6136084
41.5767454,-75.26012
40.1236543,-75.5154434
40.6578914,-78.7052046
40.5668875,-75.5189855
41.2583955,-75.8670118
39.7517574,-77.5683004
40.0187979,-75.3212805
40.0367216,-75.1431823
40.3006156,-79.5547877
41.8431944,-79.1553824
40.1815373,-79.9112996
39.9005975,-80.1731205
39.9341507,-77.6462744
40.044473,-75.5022092
39.9287219,-75.2687203
40.472755,-80.090742
40.2460974,-80.1901219
40.6871118,-75.2427922
40.8087606,-79.5618734
40.4429556,-79.9608648
40.8673467,-79.8804145
40.608764,-79.1593649
39.9498262,-75.1584227
41.4118058,-80.3720284
39.9713922,-75.6020766
39.8557631,-75.3681915
40.8213398,-75.9139185
40.0230614,-79.586714
40.9491755,-75.9641194
41.5775543,-75.9694418
40.8332692,-75.7259282
39.9880032,-75.2634923
40.6085179,-75.4680248
42.0776722,-80.0926455
40.961282,-78.999735
40.9931408,-75.1753166
40.3056669,-75.1463292
40.0588411,-75.0421637
41.2324604,-80.4957376
40.1455885,-79.5493678
40.3209957,-79.3945836
39.8218556,-75.8870062
39.911231,-75.430649
39.9582917,-75.1990771
40.1874241,-76.18254
39.9454379,-75.155587
40.3780993,-80.0666096
40.1193682,-75.1203606
39.8085683,-76.9829377
41.784012,-76.448203
41.4125905,-75.6536298
40.2640375,-76.6766783
40.2003996,-74.929481
40.644903,-75.4086839
40.3184396,-79.9334877
41.1696852,-80.0827882
40.4289288,-79.7481081
NA,
41.2525844,-75.8137289
40.158226,-75.368069
40.1526862,-75.4170304
39.9573045,-75.1630978
40.1809565,-74.8849767
40.0289682,-75.2101043
41.3307148,-80.4176327
40.0190913,-75.0986184
40.6725834,-75.3658412
40.3584036,-75.9879585
40.6127379,-75.5292167
40.112911,-74.962768
40.1565061,-80.2790841
40.2157319,-75.5535312
39.9168769,-76.6955585
40.6491462,-75.2880008
39.9263619,-76.7190417
40.4366089,-79.7604903
40.1507307,-75.3426317
40.9974458,-75.2600034
41.2024252,-77.2684422
41.2097073,-76.7752239
NA,
39.9372284,-78.0067842
41.327927,-77.736821
41.7935977,-76.7943615
41.8375608,-75.8367173
40.6749731,-78.2506639
41.9359785,-79.6125195
41.9465962,-75.5924605
41.1571345,-79.0915712
41.771809,-77.9803788
41.6337527,-79.6798686
41.4325356,-78.5820211
41.745076,-77.300431
40.4665508,-79.9531339
39.948865,-75.1929023
40.4642045,-79.9374887
40.0068426,-75.1243401
40.4419963,-79.9188257
40.0071847,-75.1513111
18.4550543,-66.0654679
18.0036746,-66.6144543
NA,
18.1504524,-65.8261546
NA,
18.1559006,-65.8361213
NA,
18.1810502,-66.8331137
18.1534309,-65.8342749
18.3958646,-66.0736306
NA,
NA,
18.3958646,-66.0736306
NA,
18.1435028,-66.2630079
NA,
18.0861163,-67.0381171
17.9959226,-66.6150673
NA,
18.3767858,-66.1966149
18.0260106,-66.5995014
NA,
18.3958646,-66.0736306
NA,
18.467235,-66.7313728
18.3987918,-66.038981
NA,
18.1787749,-67.150042
NA,
18.3814247,-66.1405939
9.9636226,-84.0689626
18.3977117,-66.1472788
18.0295606,-66.8571953
18.390193,-67.1095294
NA,
18.0489279,-66.5531847
18.4345707,-66.4823727
18.445622,-66.398985
26.5420746,-80.121897
47.5688694,-122.3544349
18.2270107,-66.027318
18.372598,-66.046365
NA,
18.2007406,-67.1403784
NA,
18.3324641,-65.6521131
NA,
18.3947337,-66.0234874
25.7554355,-80.2586064
NA,
18.332041,-65.650186
18.3551846,-66.0400062
18.3960081,-66.0738624
41.8700113,-71.3764068
41.8351848,-71.4355921
41.855558,-71.459817
41.4969705,-71.3047644
41.8110383,-71.4110387
41.431476,-71.496478
41.705185,-71.4780784
41.8108357,-71.4122641
42.0048858,-71.4954227
41.8520397,-71.3983599
41.361942,-71.8247264
34.9566231,-81.0518456
32.784352,-79.946823
34.4215928,-79.3647716
34.9667602,-81.939538
34.6946964,-82.9852481
34.350195,-80.104716
40.8853694,-111.8666865
34.829838,-82.6015206
34.027893,-81.031944
34.6843281,-81.1840149
NA,
34.8403724,-82.4214408
34.0141917,-81.0132485
34.5115744,-82.6464874
32.923153,-80.6698399
34.9201586,-82.2443637
34.7178726,-80.7884383
34.7200937,-82.2482689
34.4810938,-81.9409325
35.0899513,-81.6344179
34.253116,-80.590929
33.78555,-79.0017843
NA,
34.2904185,-81.6063324
34.1866349,-79.3254043
34.3133249,-79.8399159
32.808423,-80.0423805
33.8806495,-79.7605475
32.4170217,-80.6875651
33.6213418,-80.7487939
33.9237668,-80.3430686
34.1757748,-82.1573663
32.8527725,-81.0900387
34.0060214,-81.1143005
34.8183734,-82.4141585
32.9765421,-80.0736317
32.2239266,-80.7146591
33.5711196,-81.7617823
34.9787871,-81.8960076
33.7585214,-78.8201676
34.0076448,-81.0327379
32.7831264,-79.9494129
32.8213794,-79.850751
NA,
33.5605554,-79.0430531
32.3141835,-81.0553518
34.8517499,-82.3271305
34.8630526,-82.2188726
32.8775567,-79.7692508
34.0574304,-78.898588
34.0875477,-81.1604196
34.695385,-79.919357
40.0250026,-86.90418
33.6870332,-80.2111248
32.9653607,-81.2480543
34.1595247,-82.3818828
34.4013174,-81.1029026
33.6604053,-79.8200673
33.7782495,-81.9294039
34.817305,-82.413047
NA,
44.3077988,-96.7682323
42.8732829,-97.4077838
43.7139483,-98.0075197
NA,
44.3619021,-100.3450273
NA,
NA,
44.4982523,-103.8606769
NA,
44.0742169,-103.2717017
44.9917741,-101.2436592
43.2566959,-100.8505171
42.5055176,-96.4962583
43.5350763,-96.7142093
44.0462906,-103.2235184
44.0586668,-103.2289276
43.4909801,-96.7810825
45.4631056,-98.4460525
43.9912653,-97.1179363
NA,
45.0135431,-99.9482498
43.3248551,-98.3463538
NA,
44.751507,-96.6825683
NA,
NA,
44.0495857,-96.5916407
NA,
45.7889731,-97.7455514
NA,
NA,
NA,
44.8715584,-98.5207521
43.1495196,-97.7281251
NA,
NA,
44.3695889,-103.7283717
44.4019118,-103.5075663
43.4172935,-103.4799902
43.7726274,-103.5943787
44.0804863,-98.5635376
45.5468498,-100.4482533
45.221913,-96.6175485
42.9913571,-97.8669737
NA,
43.786315,-99.324434
43.3996484,-97.9910469
43.8285707,-96.7164548
NA,
43.303305,-96.554477
43.3709288,-99.8480195
44.361392,-98.2107891
42.7791637,-96.9197422
44.5205549,-98.9917996
NA,
45.6574454,-97.05006
43.529379,-96.756134
36.1335948,-82.4119463
35.6365424,-88.8318524
36.3908432,-86.4324913
36.2409481,-86.7571874
35.496981,-86.078464
35.655248,-88.3986641
35.9391697,-85.018647
35.3251652,-87.7563821
35.756493,-83.958677
36.5854658,-82.256802
35.9346679,-83.9481965
36.022853,-88.412037
36.5540128,-82.5548303
36.3460801,-82.2496719
35.191983,-87.0060522
36.1738527,-82.7902763
35.9159522,-86.8179916
36.2131188,-83.3055267
35.8885777,-84.556124
36.3997791,-83.0144008
36.388947,-84.111835
36.028317,-84.234013
36.581991,-87.270503
36.1413146,-86.8018266
35.5921804,-87.8638728
36.0734605,-87.3756452
35.1291678,-89.8612853
35.1367739,-90.0194288
36.1513976,-82.8459897
35.8610192,-86.4252158
36.1067477,-83.51889
36.4463238,-83.5856419
35.1762516,-86.0898239
36.1712056,-85.5093828
35.9124305,-88.7539847
36.334651,-88.868584
36.3077445,-82.3842498
36.4781972,-86.8870538
36.2147042,-83.3036883
35.4410268,-84.6066584
35.6360022,-88.1231547
36.0479626,-89.3798871
35.606993,-87.0665466
35.8558271,-83.5356559
36.1293178,-86.8444772
36.43222,-84.942504
35.6008716,-84.4642644
38.9050294,-77.0396544
35.1496568,-86.5552926
35.0482001,-85.2907565
35.228479,-88.230313
35.8253675,-84.2701824
36.16683,-86.807109
35.9924052,-83.9266722
35.957471,-83.936595
36.4144032,-89.044725
35.53586,-89.678207
36.296474,-88.310595
36.1538736,-86.8024553
35.5635815,-86.4488441
NA,
35.961452,-85.8295059
36.1763896,-86.6081411
35.700143,-85.742779
35.142566,-90.0319429
35.9644417,-83.182055
35.03447,-85.2673895
35.0671862,-89.9310167
36.1537136,-86.809151
35.9177008,-84.0997187
NA,
36.5509222,-82.5143556
36.5760324,-84.1280417
35.266753,-88.999684
36.1373334,-88.4893502
35.098262,-89.8648338
36.336104,-82.4020472
35.1773473,-84.8693343
38.2115745,-77.5412953
35.684413,-88.854054
35.948927,-85.478253
36.220691,-86.327312
36.3250026,-86.6216089
36.0764122,-86.7215091
35.8326485,-86.0721354
36.1550482,-86.8035954
35.9750923,-86.5655945
35.2069494,-89.8005604
35.8639205,-86.4302607
36.3201917,-87.6896278
35.779501,-87.4589654
36.3877718,-86.1681024
36.0785317,-87.7950423
36.4533973,-81.7976793
36.519208,-86.0248338
35.621833,-85.190755
36.2634328,-85.950077
35.4639801,-86.7857331
35.5307073,-84.9818973
36.2771154,-87.0656263
36.53339,-83.215101
35.7452032,-89.5499635
34.98873,-84.3709754
36.0551419,-88.1080806
36.5442444,-85.5007877
35.1556587,-90.0454158
35.9559893,-83.9379132
31.7710272,-106.5001332
30.0439245,-99.1524297
33.9028141,-98.5016055
30.6559292,-96.346709
32.8128269,-96.8356735
29.3113141,-94.7771267
32.7899377,-96.7805934
28.8135643,-96.9777932
31.7714531,-106.4344878
25.9180366,-97.5109748
27.5324877,-99.4779812
32.5370749,-94.3691998
26.1746446,-97.6705186
30.086975,-94.1321453
29.748483,-95.3662309
32.5008276,-94.7304434
32.7268053,-97.3276062
33.5771065,-101.8925584
31.5144451,-97.1995404
32.8193657,-96.8488409
27.778251,-97.3948435
32.7604246,-96.8257788
31.0776472,-97.3639792
32.453745,-100.3982409
30.305555,-97.74532
29.4337636,-98.4927788
32.7490985,-97.1159177
29.7138126,-95.3963819
29.0295851,-95.4527189
32.7674931,-99.8955145
32.8346954,-96.9603078
33.1756887,-94.9715384
28.4159184,-97.7320204
32.3387009,-95.2911397
33.0898689,-98.5844084
32.8292376,-97.2135241
33.6464689,-97.1627541
28.713229,-100.455679
29.6612444,-95.1837808
35.5723696,-100.9646846
31.4891895,-97.1572588
32.342884,-95.292117
29.5680547,-97.9465307
31.7699621,-106.4990287
29.1588452,-98.1741909
26.2613094,-98.1818253
30.274544,-97.7336075
26.1534698,-97.9775078
29.4255116,-98.4895201
31.8452597,-102.3736853
31.9961626,-102.0995032
32.7372508,-97.3391024
32.7295479,-97.3455466
30.0041786,-97.1352366
32.3381503,-102.5461167
28.8079471,-96.9976604
32.3320701,-97.4385567
31.1132607,-97.8007561
29.3741291,-100.8924154
34.8210536,-102.3919897
33.5496234,-101.8693078
27.4901556,-97.8508635
28.9331124,-98.5260352
26.196656,-98.3140935
29.8115414,-95.430426
30.145807,-96.399251
32.0130504,-97.099183
29.7077057,-95.4006224
31.9602405,-95.270566
33.6597926,-95.547209
33.4289096,-94.0481498
32.7481906,-97.7856497
35.1997117,-101.9201874
43.9784687,-75.6073737
31.3363231,-94.7421221
29.5071407,-98.5774875
30.7427697,-98.6775504
30.2847619,-95.4674008
32.4715729,-99.7310717
35.195873,-101.920871
29.5174288,-97.4313152
33.156223,-95.599683
29.4281027,-98.4982673
33.2308754,-98.1668764
32.8858294,-100.135054
29.9534731,-96.2604532
33.2169234,-97.5937985
29.8521439,-97.945751
32.9193446,-96.6616404
29.6862323,-95.3872989
32.5921005,-96.3182415
28.8966611,-99.1171511
30.5812822,-96.289711
32.927671,-99.783636
33.7099314,-96.5851864
29.576525,-95.770572
31.4187136,-100.4695883
30.0707723,-94.1197861
30.6986202,-95.5590363
31.307036,-96.8943361
32.2225376,-98.2041019
33.1223767,-96.123585
29.7099079,-95.3997225
34.4304911,-100.2265235
29.6945319,-96.5433977
32.3981879,-96.8390019
32.9154581,-96.8699913
29.5078773,-98.5721936
32.16988,-95.844688
30.6922614,-94.9526336
33.1885645,-102.2676561
31.67507,-96.4799696
33.1596558,-96.6371294
32.4000272,-98.8210299
32.880858,-97.5329888
32.8042764,-96.7951412
29.7691568,-94.9796029
30.2903708,-97.7264791
32.0836377,-96.5035023
32.2419337,-97.7468801
30.7760822,-94.4276141
32.8794383,-96.7632008
28.980217,-95.9916937
33.6372856,-96.6239419
32.1611314,-94.7955386
31.3287296,-94.7541222
32.3741502,-94.8674349
32.7465996,-101.9653503
32.7546999,-98.8875769
31.6126678,-94.6488289
29.9354166,-93.988752
32.9961453,-96.6673055
34.207281,-101.7316319
32.1601601,-99.8221185
32.9336553,-97.0938167
32.7996209,-98.1450007
31.4644775,-100.4343751
30.9078435,-94.0085087
35.9028502,-100.3874202
31.3087084,-95.4378868
34.1590444,-99.3131088
33.5923187,-99.2473617
31.677218,-98.993508
32.4324848,-97.8039118
29.112434,-97.2833036
30.262904,-98.880174
27.9151348,-97.1628305
29.7811322,-95.5458967
29.5412969,-95.1277345
28.5200587,-99.8615169
33.1778414,-97.0910274
30.0205897,-95.442608
32.8348411,-97.1233363
33.7776487,-97.7325043
27.6069732,-99.4785553
29.7294486,-95.5947219
32.9129011,-96.7734075
33.0213228,-96.7659615
32.2368766,-101.490994
26.3834188,-98.8582305
31.6529742,-94.6556101
31.7256143,-96.1708793
29.72272,-95.3875429
31.8513691,-102.3651355
NA,
NA,
NA,
30.0874048,-95.6236173
32.7358538,-97.3454149
29.692992,-95.4020644
32.6931143,-97.1130553
NA,
32.8344592,-96.7052017
29.9956476,-95.276079
NA,
32.7784533,-96.6004473
NA,
29.2190647,-96.290957
29.3532906,-98.5454083
33.9126011,-102.3454512
32.533119,-94.730216
29.549376,-95.0867124
26.1863368,-98.2222115
30.2261149,-97.7745674
29.9274997,-95.5896443
30.5111373,-97.7143455
32.6453975,-96.8764968
33.0284435,-96.8859593
32.9181073,-96.5087101
33.2176409,-97.1664319
33.4137684,-99.811273
31.7327337,-95.6280207
30.9567933,-95.3809501
36.0895789,-77.9249757
33.5727585,-102.3688507
32.8106894,-96.8366454
33.0440054,-96.8379001
30.0186157,-95.4433438
30.0499542,-95.254553
32.6579704,-97.4209578
29.5269961,-98.5950259
27.6929671,-97.3448636
29.7241338,-95.3842979
33.4638683,-94.0754547
29.8473774,-95.4080651
29.7003904,-95.4089263
30.3504761,-97.7517712
30.4114435,-97.7062822
29.5890748,-95.6311215
NA,
26.262707,-98.1983248
33.8729941,-98.5789411
27.7647683,-98.041818
29.659126,-95.1778963
32.3068194,-96.6413001
30.6502852,-96.2975699
33.1158623,-96.673084
29.966903,-95.5507153
31.780328,-106.47751
29.7874335,-95.7863342
29.5648769,-95.6899231
32.5973895,-96.759367
33.1052,-96.8375358
26.1576482,-97.6750857
29.6133396,-98.4773014
29.5899877,-95.6364044
30.2057923,-95.4583022
32.3295556,-95.2986526
30.1731768,-97.9317222
30.4053779,-97.7438081
26.2526609,-98.2053376
30.2709239,-97.7958839
32.6801858,-97.1175317
32.912343,-96.951678
35.2105064,-101.9127623
33.6030007,-101.9160179
31.7349832,-106.3004867
32.7271588,-97.3469853
32.9884819,-97.1748476
33.11385,-96.7706725
32.9395247,-97.1280558
32.8770374,-96.762197
33.0133231,-96.790729
33.0439926,-96.8319176
33.176873,-97.087115
32.8409218,-96.8681885
NA,
31.1975647,-101.4619754
31.5310201,-96.5298803
30.8702147,-100.5917768
30.5202339,-96.7164547
30.4988142,-99.778319
30.9148778,-101.907382
32.9681923,-102.8361945
31.1181133,-102.2149744
31.749386,-99.962615
NA,
29.5876653,-96.3452913
32.8462253,-100.4574283
31.8501128,-103.0900289
31.9498556,-99.9585588
30.9422912,-95.910442
28.3066874,-97.2798699
33.1505578,-100.2290849
31.9384049,-95.2477966
29.7529173,-94.6870285
30.3925839,-96.0776415
31.0724144,-98.1863598
30.5636117,-100.6344924
31.2208923,-99.8501392
34.255507,-99.5159351
30.0526099,-94.3365593
31.233548,-101.936178
29.3344958,-99.1344601
36.0521882,-102.5219182
28.7168061,-96.2137212
32.139843,-101.7875447
35.4391818,-100.2703426
33.6541045,-97.3804273
34.1270627,-101.4416469
31.0496717,-104.8283235
33.1898928,-99.1764708
NA,
33.1572901,-99.7446581
32.3882937,-100.8557428
34.0190559,-98.924405
36.1903532,-101.1990806
33.6607887,-101.2462688
29.3070688,-97.1292917
31.8286623,-99.4252182
31.1163897,-99.346545
34.5359752,-101.7556783
34.5557091,-102.3151021
33.1672287,-101.8162149
34.2968915,-99.7409303
31.3905701,-102.3493431
NA,
NA,
NA,
NA,
NA,
36.369483,-100.798767
NA,
26.1629632,-98.012041
33.8139145,-98.1975296
NA,
NA,
NA,
NA,
33.0334106,-94.9596431
35.6550446,-101.4088455
33.5782195,-96.1667017
29.673084,-97.654459
34.221235,-102.7283163
31.5940219,-102.8846178
30.5910617,-97.4152804
30.068494,-94.799064
29.4608288,-96.9395697
31.4014987,-103.5139602
30.3840103,-103.6707317
31.434971,-97.779125
32.7959827,-95.4454786
32.9451199,-95.307328
31.9862806,-98.5633044
32.6876941,-100.9170474
31.776422,-97.5894982
35.8642448,-101.9714732
29.2143201,-99.7681283
32.7370544,-97.3413636
27.7431342,-97.3812866
32.8095255,-96.8376124
29.7078462,-95.4016041
33.573313,-101.90054
33.0917365,-96.6719449
29.7324501,-95.5798611
30.3034562,-97.7073463
29.3091863,-94.7771886
29.7044572,-95.4057673
31.7713503,-106.4339462
32.8022649,-96.8138735
29.4281027,-98.4982673
33.0789252,-96.8008884
40.2479572,-111.6657705
40.7677756,-111.8611288
41.183898,-111.9549506
41.1648093,-111.9686194
40.7784981,-111.8805469
37.6998285,-113.0665379
40.7716956,-111.836808
40.6586978,-111.8944896
39.6052917,-110.832847
40.0440325,-111.7142352
40.5666296,-112.2975884
41.7556724,-111.8221181
41.4912143,-112.0255602
40.3044076,-109.9963939
37.0968017,-113.5539707
40.3804239,-111.7671837
38.781512,-112.084658
40.457935,-109.531705
41.7243697,-112.1819522
41.0909507,-111.9957262
40.885915,-111.869012
40.3033995,-111.7055487
40.5760756,-111.8540639
40.6861119,-111.856901
40.6441568,-111.8834631
40.5900792,-111.9745543
40.3120529,-111.7138755
41.7757651,-111.821316
40.6876928,-111.4694162
40.5205639,-111.9804265
40.5354599,-111.8885591
39.3504154,-112.5600938
38.9541863,-112.339623
38.5751558,-109.5597751
39.5312869,-111.4608642
39.7313918,-111.8375752
42.5963849,-83.6004551
39.1566163,-111.8164645
40.4902721,-111.4068189
37.8744239,-109.3500068
37.054455,-112.5296312
37.6134925,-109.4815691
37.8243973,-112.4278526
38.2888096,-112.6435884
40.7706872,-111.8383586
40.7770683,-111.8505259
41.440817,-75.4448685
44.4797475,-73.1940086
43.5983353,-72.9550994
NA,
42.87397,-73.207393
44.807652,-73.072328
43.0472267,-72.6678428
43.9164865,-72.6653537
43.487438,-72.4028699
44.4457643,-72.0096979
44.9557571,-72.200386
44.5541679,-72.5923437
37.2089572,-93.2922989
43.9998755,-73.1680785
36.931716,-82.6433645
36.8987894,-82.0784537
38.4050968,-78.855426
39.1939977,-78.1933634
36.8623753,-76.3035324
38.027823,-78.5109454
36.899332,-76.281565
36.7124805,-78.9141935
36.8366745,-76.3480331
38.0943214,-78.9860126
38.455683,-78.013588
37.3071586,-77.291356
NA,
38.3108853,-77.4832459
38.7120691,-77.8086633
37.2511767,-79.942314
NA,
38.930804,-78.1977918
37.6991982,-75.7217991
36.8518797,-81.488192
38.82245,-77.1049983
37.1449461,-76.5106197
37.0888575,-80.505158
39.074045,-77.477535
36.7731922,-76.58064
38.7671914,-77.4872257
36.8507637,-76.1902131
NA,
38.8890755,-77.1274832
NA,
NA,
NA,
37.5838419,-77.5132539
37.094585,-81.8199682
38.8578938,-77.2284189
NA,
37.1824222,-77.3594222
37.6288481,-77.3882537
36.5776731,-79.4055025
38.0224679,-78.444465
36.6985382,-79.8664687
37.9009328,-76.878917
37.3523889,-79.5162706
36.9942146,-79.890319
45.009692,-122.7768
NA,
37.0569409,-76.3904383
37.5401504,-77.4070141
36.7017264,-77.5377586
28.8754795,-81.310253
NA,
37.2279279,-77.4019267
NA,
NA,
36.9547734,-81.0968748
37.513886,-77.5263617
38.6369998,-77.2864354
36.877183,-82.755664
36.6730314,-80.9233403
37.0683263,-80.7571327
37.1237401,-81.4890367
37.6040442,-77.5400613
36.7756422,-76.0980059
36.7461316,-76.2461182
38.7397466,-77.0769752
37.7919344,-79.8809581
37.2859481,-82.0659625
38.8883455,-77.1214182
37.4192505,-76.5416099
37.4669369,-77.66034
38.4151736,-77.4072103
38.2181996,-77.4961447
37.2508676,-76.6685372
38.8207582,-77.6424818
38.9409332,-77.5430686
37.9927952,-79.8318628
37.3331827,-80.7129522
NA,
37.7786146,-79.4411163
38.8703378,-78.5125725
NA,
33.746658,-84.3939406
37.7014769,-76.386555
37.5466746,-76.9784432
NA,
37.5707689,-77.4508099
47.7147152,-122.3372144
46.0619847,-118.3432076
48.4183752,-122.3241658
47.6100079,-122.327633
48.5020043,-122.6149776
47.2392392,-122.4357283
47.457487,-122.343248
46.596584,-120.5211861
47.999898,-122.2074813
47.3085917,-122.2291393
47.407706,-120.324288
46.7123113,-122.9855393
47.154683,-122.5021362
47.0529957,-122.8479904
47.6073043,-122.3102868
47.8033101,-122.334539
47.6088664,-122.3219079
48.7725927,-122.4739227
46.9792794,-123.8469526
47.1284266,-119.2654678
46.5936779,-120.5479367
46.3707404,-120.31663
47.5829409,-122.6251543
46.1299701,-122.9415844
47.6520746,-117.4232235
46.0548084,-118.3296969
45.6238087,-122.5817082
47.6203863,-122.1876044
47.6195867,-122.3124715
46.199093,-119.119327
47.6490617,-117.4135201
46.281243,-119.282482
48.1887307,-122.1182679
47.6039621,-122.3241065
48.1154826,-123.4144823
47.709832,-117.4070996
47.1785592,-122.2900487
47.863912,-121.9891033
47.4423897,-122.2141759
47.2452548,-122.4481819
47.6710837,-117.2350184
47.71561,-122.1785466
47.2593601,-122.4529682
47.0428704,-122.9518282
47.2925539,-122.3273579
47.4336332,-120.3226274
45.7207142,-122.6479791
47.3636158,-122.6134142
47.536237,-122.0220539
46.475398,-117.6028025
46.3122644,-117.9686819
46.662804,-123.812364
47.0069351,-123.3919078
47.65719,-118.1464461
47.3314329,-118.6815127
47.9420302,-119.0081243
48.2778038,-117.7108265
48.1821462,-117.0494016
47.1211977,-118.3719373
46.2080712,-119.7640401
47.5944081,-120.660825
46.3114337,-124.0428534
45.7222356,-121.4705789
45.819966,-120.8116528
47.3145887,-119.5468549
46.8311639,-119.1552825
46.5554332,-122.2799987
47.2309004,-119.8683062
48.7065956,-119.4391827
48.6547012,-118.7208904
48.105931,-122.789314
48.1063117,-119.7826743
47.9462715,-124.3926306
48.540797,-117.893144
46.8688958,-117.3753891
48.397034,-119.547483
48.4960908,-122.2762705
46.3225701,-120.0070777
NA,
46.4027069,-117.0553969
46.9872177,-120.537885
47.845996,-120.011297
47.208138,-121.988489
47.2257312,-123.1140731
46.2349788,-119.0958078
47.5124585,-121.8854832
48.2135646,-122.6845344
NA,
NA,
NA,
47.650892,-117.4257134
NA,
37.7720754,-80.4685829
39.328546,-80.239579
38.432355,-82.4006689
39.476443,-77.980184
38.8688566,-82.1227378
39.946721,-80.754225
38.3480428,-81.6265755
40.39556,-80.527957
39.6640597,-79.9464479
38.3540767,-81.7263862
38.9280523,-79.8548287
38.3540037,-81.633054
39.0477459,-80.492405
40.0606184,-80.7219614
37.3631083,-81.1116384
39.4824518,-80.165447
37.8465795,-81.9957579
40.0588459,-80.6850467
38.4095335,-82.4270298
39.2696181,-81.5599487
37.798658,-81.168208
37.787635,-81.2017897
37.2559,-81.2340796
39.6810712,-80.8501977
37.6782438,-82.2721056
38.2925264,-80.8299956
37.438032,-81.5891439
38.3436574,-81.6301801
NA,
38.4822059,-80.4107266
38.9229352,-81.0924804
39.5585578,-81.0041767
38.8157318,-81.3679449
39.343791,-80.025259
38.6608019,-80.749249
39.6423165,-78.2005226
37.650524,-80.8602413
39.3333253,-78.6985312
39.466044,-79.677896
38.0480663,-81.8063386
38.20067,-80.108964
39.4094747,-79.0031602
39.001202,-79.137199
40.872998,-73.4496261
38.1826447,-81.3245804
39.295965,-77.85874
38.822896,-81.729895
38.9910845,-80.2368272
44.5264711,-89.5670949
43.8043634,-91.2427084
43.0109362,-88.242313
NA,
45.5065323,-91.7595124
44.794519,-91.5107268
44.9501409,-91.3597332
45.6393247,-89.37481
42.5774946,-87.8204123
43.256385,-87.9262324
42.6078172,-89.6349377
44.965982,-89.6677559
44.3817769,-89.8304877
44.1238344,-87.6201146
43.772612,-87.710376
44.6780444,-90.1770418
43.318278,-88.3623227
43.5671155,-89.4663678
